30.06.2016,Овен,"
У Овнов основным козырем в достижении успеха будет систематический и напряженный труд, особенно в делах, касающихся спорта, бизнеса и финансов. Но не следует возлагать особые надежды на аванс - вы его не получите, как бы того ни хотели. Что касается личной жизни, тот тут необходимо уделить повышенное внимание потребностям ваших домочадцев.
"
10.07.2016,Овен,"
Овнам сегодня не стоит проводить рискованные и непродуманные эксперименты, которые так или иначе связаны с финансами, иначе существует огромный риск потери денежных средств. Если же в ваших руках находится нечто, добытое нечестным путем, то сегодня правда может вскрыться с громким скандалом. Не исключены бурные конфликты с близкими и дорогими людьми.
"
11.07.2016,Овен,"
Овны сегодня используют день для того чтобы провести время в своем доме, за крепкими и надежными стенами, наслаждаясь уютом, покоем и комфортом. Атмосфера домашнего очага, может и не вернет вам душевную гармонию, но поможет значительно снизить внутреннее напряжение. Возможны небольшие конфликты с домочадцами, способные испортить вам настроение.
"
12.07.2016,Овен,"
Сегодня для всех представителей знака Овна будет поистине великолепный день - все ваши планы и желания будут исполняться, а в душе воцарится полная гармония, которую вряд ли смогут нарушить внешние обстоятельства. Финансовое положение и ваши отношения с родными людьми также будут только радовать, не давая повода для плохого настроения.
"
13.07.2016,Овен,"
В этот день Овнам не следует замышлять новых начинаний и приниматься за глобальные проекты. Лучше спокойно поразмышляйте в спокойной обстановке, например, в бесцельной прогулке по парку или улицам города. Удачным этот день окажется и в плане общения - если вы нуждаетесь в доверительной беседе с близким другом или любимым человеком, то сегодня для нее самый подходящий момент. За домашние дела лучше приниматься ближе к вечеру, когда ваша концентрация достигнет своего пика.
"
14.07.2016,Овен,"
Овны сегодня станут мастерами дипломатии и смогут разрешить любые конфликты всего лишь парой мягких фраз. Не разбрасывайтесь критикой, подключайте свое обаяние и умение говорить людям приятное, и тогда вам будет значительно легче осуществить свои планы. Если вы в чем-то сомневаетесь, то посоветуйтесь с женщиной, которой доверяете - вы можете быть уверены, что сегодня женская интуиция и проницательность вас не подведет.
"
15.07.2016,Овен,"
У Овнов сегодня будет довольно сложный период во всем, что касается собственного дела. Вы поймете, что где-то очень сильно ошибались и подвергнете пересмотру свою стратегию. Дельные мысли по поводу ваших планов могут поступить от старших коллег или родственников, поэтому не отмахивайтесь от их предложений, а примите их к сведению. В деловых вопросах лучше избегать поспешности, и несколько раз все хорошо обдумать, прежде чем принять окончательное решение.
"
16.07.2016,Овен,"
Для Овнов этот день вряд ли будет каким-то особенным и примечательным. Благодаря своей внутренней гармонии, вы сможете навести порядок не только в своей голове, но и в жилище. Общение с друзьями даст вам немало пищи для размышлений, а также может навести на интересную и оригинальную идею, которую можно будет использовать в работе.
"
17.07.2016,Овен,"
Овнам сегодня можно начать подводить итоги своей деятельности. Подписывать любые документы, не изучив их предварительно до последней буквы, категорически не рекомендуется. Вторую половину дня вы проведете, витая в своих фантазиях и мечтах.
"
18.07.2016,Овен,"
Для Овнов в этот день решающее значение будет иметь наличие материальной базы, баз которой он будет чувствовать себя не столь уверенно и спокойно. Особое внимание сегодня следует уделить общению с детьми, их воспитанию. У некоторых Овнов возрастает возможность появления тайного поклонника.
"
19.07.2016,Овен,"
Овнов сегодня будут занимать не столько собственные проблемы, сколько заботы друзей и знакомых. Вы окажетесь в курсе любовных драм, которые произошли в вашем окружении, и выступите в роли миротворца. К контактам в этот день лучше подходить избирательно и осторожно, так как существует риск, что вас завалят своими проблемами совершенно посторонние люди, с которыми вы едва знакомы.
"
20.07.2016,Овен,"
Овнам сегодня предстоит забыть обо всех проблемах и неприятностях и полностью отдаться развлечениям и отдыху. В первой половине дня возможно появление неприятных воспоминаний, но хорошая компания и веселые развлечения быстро поднимут вам настроение.
"
21.07.2016,Овен,"
В первой половине дня Овнам придется прибегнуть к жесткой самодисциплине, иначе они не успеют выполнить все свои рабочие обязанности. Ближе к вечеру можно будет немного отпустить ситуацию, расслабиться и начать прислушиваться к интуиции, которая в этот период сильно обострится. Сегодня удачный день для того чтобы подвести итоги какой-то своей деятельности, предпринятых шагов.
"
22.07.2016,Овен,"
В этот день Овнам самое время отправляться совершать покупки. Увлекательный вояж по магазинам позволит вам достигнуть полной душевной гармонии. Сегодня удачными приобретениями станут любые покупки для дома, семьи и детей.
"
23.07.2016,Овен,"
Овнам сегодня необходимо отвлечься от повседневного быта и устроить себе и своей семье небольшой праздник души. Побалуйте себя, детей, родителей, любимого человека чем-нибудь необычным и приятным, например, походом в парк на аттракционы или покупкой нового крутого спиннинга. Сейчас очень удачный период для того чтобы прививать детям тягу к творчеству, а потому не поскупитесь на арсенал для маленьких художников.
"
24.07.2016,Овен,"
Сегодняшний день для Овнов будет довольно тяжелым, причем, как дома, так и на работе. На службе про вас могут начать распускать грязные сплетни, но реагировать на них раньше времени не стоит. Для начала необходимо узнать имя доброго анонима, а затем уже ввязываться в драку. Дома могут расстроить дети, которые тоже считают, что они уже взрослые. Не падайте духом, и помните о том, что этот день нужно просто пережить.
"
25.07.2016,Овен,"
Сегодня Овнам предпочтительно воздержаться от поездок на любые расстояния, а также от новых знакомств и романтических свиданий. В отношениях с людьми, которые окружают вас в рабочем коллективе, возможны небольшие конфликты и ссоры.
"
26.07.2016,Овен,"
Для Овнов в этот день лучшим времяпровождением станет тихий семейный обед или ужин, наведение порядка в своем доме, или оформление интерьера своей спальной комнаты. Не позволяйте себе излишнего напряжения - выполняйте только те дела и обязанности, которые вам не только под силу, но и в удовольствие.
"
27.07.2016,Овен,"
В течение всего дня Овны будут невозмутимы и спокойны, потому что их уверенность в себе не смогут поколебать ни интриги завистливых коллег, ни гнев начальника. Надежным тылом Овна сегодня станет его семья - родители, любимый человек и дети.
"
28.07.2016,Овен,"
Звезды рекомендуют Овнам сегодня не распыляться на мелочи, а направить все усилия на украшение дома и его генеральную уборку. При виде того как засияет ваше жилище, вы наверняка перестанете хандрить. Временное одиночество сегодня пойдет вам даже на пользу - вы сможете навести порядок не только в квартире, но и в своей голове. Во второй половине дня не стесняйтесь проявлять искреннюю любовь к своим домочадцам.
"
29.07.2016,Овен,"
Для Овнов сегодня будет довольно неплохой день - вы сможете контролировать свои эмоции и не поддаваться на различные провокации со стороны недоброжелателей. Для того чтобы не умирать от скуки и тоски, займитесь полезным общественным делом или творчеством
"
30.07.2016,Овен,"
 Звезды советуют Овнам сегодня соблюдать трезвость мышления и практичность взглядов. Ваша излишняя доверчивость способна сыграть с вами злую шутку, благодаря которой будут неизбежны крупные финансовые потери. Воздержитесь от любых операций с деньгами - сегодня лучше перестраховаться.
"
31.07.2016,Овен,"
Сегодня Овны будут просто фонтанировать энергией и свежими оригинальными идеями. И то и другое лучше всего направить в рациональное русло, например, на поиск дополнительного источника заработка или дохода. Сегодня приветствуется подвижный и активный образ жизни, так что звезды рекомендуют вам выбраться вечером на прогулку или на пробежку.
"
1.08.2016,Овен,"
Замкнутость и неразговорчивость - это не про вас. Вы везде и всюду, вокруг уйма знакомых и друзей. Диалоги с домочадцами сегодня не будут клеиться и могут привести к материальным ограничениям, а вот общение с друзьями и старшими наставникамиможет пойти Овнам на пользу.
"
2.08.2016,Овен,"
Начало сегодня  у Овнов будет достаточно позитивное. Вы проснетесь от приятных сновидений, и ваш день продолжится не хуже. Сегодня наилучшее время для завершения всех начатых проектов. После обеда легкость и расслабленность сменится деловитостью. В любой ситуации вы не потеряете самообладания и сможете легко наметить дальнейший план действий. 
"
3.08.2016,Овен,"
Если у вас в планах деловые поездки - лучше всего совершить их прямо сегодня,  . Переговоры будут удачными, удастся подписать все нужные бумаги и оговорить выгодные условия. Главное четко, ясно и лаконично формулировать свои мысли при общении, это поможет вам избежать недопонимания и конфликтов. Но сегодня слишком усердствовать тоже не стоит. Овны, помните, что ваше здоровье не железное.
"
4.08.2016,Овен,"
Сегодня Овны существенно изменят свое представление о будущем. Для вас оно перестанет казаться чем-то унылым и ограничивающим. Вероятна встреча с человеком, который прочно и надолго войдет в вашу жизнь и станет хорошим другом. А может быть, вы вдруг пересмотрите свое отношение к уже знакомому вам человеку и посмотрите на него совсем другими глазами.
"
5.08.2016,Овен,"
Вы пытаетесь взвалить на себя непосильную ношу, не стоит пытаться сделать не только свою работу, но и чужую, несмотря на то, что делать ее вам абсолютно не в тягость. Делите обязанности с вашими коллегами, друзьями. Бытовые проблемы для Овнов сегодня не беда, вы справляетесь с ними лихо и, скажем так, необычными способами. 
"
6.08.2016,Овен,"
В первой половине дня Овны полны вдохновения и желания общаться. Именно эти качества помогут вам с легкостью добиться всего желаемого. Сегодня вы очень активны и подвижны, готовы делать не только свою работу, но и помогать другим, причем бескорыстно. Если вы запланировали на сегодня деловую встречу или официальные переговоры, не волнуйтесь, все пройдет гладко и исключительно так, как того хотите вы. 
"
7.08.2016,Овен,"
С утра Овны будут пребывать в мечтательном и приподнятом настроении, но это, к сожалению, помешает вам заняться чем-то конкретным. Не спешите браться за какие-либо дела. Вторая половина дня благоприятна для улаживания отношений с вашим партнером, от вас требуется лишь быть ласковыми и милыми. Сегодня вы будете дополнять друг друга, и помогать в любой ситуации. 
"
8.08.2016,Овен,"
День не подходит для финансовых операций. В эмоциональном плане он тоже не слишком удачен. Возможно, самооценка Овнов и уверенность в себе будут подорваны, но лишь в том случае, если вы не потрудитесь выполнить все свои обещания, даже самые мелкие.
"
9.08.2016,Овен,"
Овны середины знака сегодня напустят на себя загадочность и таинственность. Вы будете поступать оригинально и непредсказуемо. Если ваша точка зрения не будет принята окружающими, не переживайте, сегодня все ваши решения и помыслы будут верными. Вас будет клонить туда, где отсутствуют строгие правила и границы, поэтому вечером вы займетесь чем-то действительно необычным, но жутко интересным.
"
1.10.2016,Овен,"
Овнам сегодняшний день оптимально подходит для собеседований, помолвок и проведения важных переговоров. Фортуна будет на вашей стороне, если вы сможете сдержать свою излишнюю болтливость и чрезмерную нервозность.
"
2.10.2016,Овен,"
Овны сегодня смогут отыскать новые источники доходов. Перспективное предложение, которое поступит вам в первой половине дня, вызовет у вас бурю позитивных эмоций. Вечером поводом для вашей радости станет визит кого-то из давних приятелей.
"
3.10.2016,Овен,"
Овнампредстоит сосредоточиться на решении финансовых вопросов. В первой половине дня ваше настроение будет омрачено крупной ссорой с коллегами. Сегодня вам следует тщательно обдумывать свои слова и постоянно контролировать эмоции.
"
4.10.2016,Овен,"
Овнам в эту субботу не удастся реализовать свои планы на отдых. В первой половине дня вы будете помогать кому-то из друзей. Не исключено, что вечером вас внезапно вызовут на работу.
"
5.10.2016,Овен,"
Овнамопасно заводить какие-либо серьёзные разговоры по душам. Человек, к которому вы хотите ""достучаться"", не оценит ваш порыв. Займитесь другими делами, а важную беседу отложите на более поздние сроки.
"
6.10.2016,Овен,"
Сегодня для Овнов высок риск совершить крупный промах в работе с документацией. Чтобы избежать проблем, не позволяйте себе расслабляться в служебные часы. Наградой за этой для вас станет незабываемый вечер в романтической обстановке.
"
7.10.2016,Овен,"
Овны в первой половине этого дня попытаются заняться крупным реформированием своей жизни. Прежде, чем приступать к воплощению своих масштабных идей, дождитесь возращения домой и обязательно посоветуйтесь с близкими.
"
8.10.2016,Овен,"
Для Овнов повышается риск травм, падений и несчастных случаев во время поездок. В этот день садитесь за руль только после того, как убедитесь на сто процентов в исправности своего автомобиля.
"
9.10.2016,Овен,"
Овны сегодня испытают небывалый прилив сил и энергии. После того, как вы исправно отработаете положенные часы, ваше желание действовать только усилится. Займитесь вечером этого дня активными видами спорта.
"
1.11.2016,Овен,"
Этот день Овны посвятят активным поискам пищи для ума. Источником вдохновения для вас может стать всё, что угодно - и хорошая книга, и исторический фильм, и даже письмо, полученное от давнего знакомого.
"
2.11.2016,Овен,"
Овнамудастся одержать громкую победу в интеллектуальной викторине или в спортивном соревновании. Всё, что вы сумеете сегодня достичь, заметно поднимет вашу самооценку и станет залогом вашего отличного настроения.
"
3.11.2016,Овен,"
Овны сегодня полностью утратят контроль над происходящим. И на работе, и по возвращению домой, вы будете чувствовать себя маленькой лодкой, которую против её воли несёт в пучину страстей и волнений.
"
4.11.2016,Овен,"
Для Овновстанет отличным моментом для реализации своих давних задумок. Сегодня вы практически без усилий сможете заметно продвинуться в делах, а также наконец наведёте порядок в своей личной жизни.
"
5.11.2016,Овен,"
Овныоткажутся активно браться за служебные дела и не захотят исправно трудиться. У вас сегодня низкий интеллектуальный потенциал, зато высока физическая активность. Кое-как скоротав рабочие часы, вы поспешите в спортзал, где дадите полный выход своей нерастраченной энергии.
"
6.11.2016,Овен,"
Сегодня Овнам предстоит получить очень интересное и заманчивое предложение. Не спешите говорить категоричное ""нет"" и отказываться от столь масштабных перемен в деловой сфере своей жизни.
"
7.11.2016,Овен,"
Овныпочувствуют желание бросить начатое на середине пути и спокойно плыть по течению. Сегодня действительно не лучший момент для активных дел, но и это не повод категорически отказываться от своих давних проектов.
"
8.11.2016,Овен,"
Ранним утром Овны почувствуют огромную лень и нежелание покидать пределы своей уютной постели. Лишь после полудня вы мало-помалу возьмётесь за домашние дела, но и они будут выполнены вами лишь на половину.
"
9.11.2016,Овен,"
Овны сегодня будут блистать природным остроумием. Мероприятия, которые вы успеете посетить, станут для вас отличным способом поднять самооценку и обрести море поклонников среди представителей противоположного пола. 
"
10.11.2016,Овен,"
Овны окажутся во власти романтических настроений. Это очень быстро прочувствует противоположный пол, а потому на протяжении всего сегодняшнего дня вы будете в центре внимания и получите море изысканных комплиментов.
"
11.11.2016,Овен,"
Овнам в этот день предстоит принять очень важное решение относительно своего пребывания на нынешнем месте работы. Если начальство проигнорирует вашу просьбу повысить оклад, без зазрения совести пишите заявление об уходе.
"
12.11.2016,Овен,"
Овны сегодня будут полны решимости во что бы то ни стало доказать свой профессионализм. Вы с готовностью возьмётесь за самые сложные задания, пропустите все разговоры в курилке и даже не откажетесь задержаться на работе дольше привычного срока.
"
13.11.2016,Овен,"
Овны сегодня решат провести углублённую работу над своими ошибками. Сначала вы определите, какие личные качества тормозят ваш успех. Уже вечером вы захотите изменить привычное поведение, а потому станете заметно раскованнее и смелее.
"
14.11.2016,Овен,"
Овныпогрузятся в пучину сомнений и страхов. Не исключено, что нерешённые проблемы подтолкнут вас к увлечению оккультизмом. Однако, не забывайте, что даже высшие силы вам не смогут помочь, если вы сами откажетесь искать выход из кризиса.
"
15.11.2016,Овен,"
Овны сегодня страстно захотят сделать свою жизнь более яркой и динамичной. Ваша тяга к приключениям не исчезнет даже в вечерние часы, когда вторая половинка потребует от вас сопроводить её на очередной светский приём или в гости к родственникам.
"
16.11.2016,Овен,"
Сегодня для Овнов не окажется неразрешимых задач или слишком сложных вопросов. Вооружившись природной смекалкой, вы примитесь за устранение накопившихся семейных проблем и тем самым быстро восстановите в домашних стенах мир и спокойствие.
"
17.11.2016,Овен,"
Овны  примутся за активное реформирование своей жизни. Вы попробуете многое изменить в служебных делах, а после возвращения с работы домой столь же рьяно будете применять инновации на личном фронте.
"
18.11.2016,Овен,"
Овны больше всего в этот день будут мечтать хотя бы на миг оказаться в тишине и одиночестве. Даже приятный подарок, полученный от второй половинки, не изменит ваш эмоциональный настрой и вы продолжите пребывать во власти осенней депрессии.
"
19.11.2016,Овен,"
Сегодняшний день даст ответ на многие вопросы Овнов. Вы сможете понять, кто из ваших коллег относится к вам искренне, а кто - лишь делает вид, что является вашим верным союзником.
"
20.11.2016,Овен,"
Сегодня Овнам необходимо гасить на корню любого рода разногласия и конфликты. Вам не удастся отыскать аргументы, чтобы отстоять свою правоту, а потому лучше просто уходить от выяснений отношений и споров.
"
21.11.2016,Овен,"
Удача сегодня будет на стороне Овнов. В первой половине дня вы сможете завести несколько очень выгодных деловых знакомств, а вечером сумеете устранить все разногласия на личном фронте.
"
22.11.2016,Овен,"
Овны  откажутся от какой-либо активности. Всё, на что вы будете способны в течение этого дня - отправиться в поход по гостям, помечтать, или спокойно лежать на диване.
"
23.11.2016,Овен,"
Овнам сегодня необходимо старательно сдерживать свои негативные порывы в адрес ближайших родственников. В это воскресенье вы рискуете напрочь испортить отношения в семейном кругу по вине своей излишней вспыльчивости.
"
24.11.2016,Овен,"
Главным желанием Овнов в этот день станет стремление добиться похвалы от вышестоящего руководства. Вы с огромным рвением возьмётесь за служебные дела, но вам так и не удастся услышать лестные отзывы о проделанной работе.
"
25.11.2016,Овен,"
Овнам сегодня нет смысла браться за нелюбимое дело. Вам следует прямо сказать второй половинке, что после работы вы планируете отдохнуть, а не тратить время на очередные утомительные поездки по магазинам.
"
26.11.2016,Овен,"
Овнам  придётся заняться планированием своего бюджета. Если вы захотите сделать дорогую покупку, прежде подумайте, как это воспримут члены вашей семьи и каким образом столь крупный расход отразится на ваших финансах.
"
27.11.2016,Овен,"
Овнам в этот день удастся заметно упрочить своё положение на работе. Доказав, что вы достойны носить звание ""профессионал"", вы получите не только устную благодарность от руководства, но и материальное поощрение своих заслуг.
"
28.11.2016,Овен,"
Овнам сегодня предстоит много общаться с самыми разными людьми. Высока вероятность, что среди новых знакомых окажется человек, который в последствии станет для вас единомышленником и близким другом.
"
29.11.2016,Овен,"
Овны на протяжении этого дня будут подвержены резким колебаниям настроений. Если вы не возьмёте себя в руки ещё в утренние часы, ваша нервозность может быстро охватить всех без исключения членов семейства.
"
30.11.2016,Овен,"
Сегодняшний день Овны проведут в бесконечных разъездах. Только поздним вечером вы вспомните, что планировали в этот день заняться собой (посетить салон красоты, сделать массаж или сходить на спортивную тренировку).
"
1.12.2016,Овен,"
Овны сегодня откажутся от попыток внести в свою жизнь разнообразие. Исправно отработав положенные часы, вы захотите спрятаться от зимней стужи под уютным пледом. Вашими лучшими собеседниками станут чашка кофе и любимый фильм.
"
2.12.2016,Овен,"
Овны откажутся от каких-либо попыток реформировать свою личную жизнь. После скандала, который произойдёт в утренние часы, вы не захотите делать шаги к примирению со второй половинкой. Не исключено, что после работы вы направитесь не домой, а к кому-то из верных друзей.
"
3.12.2016,Овен,"
Этот день Овны смогут пережить только благодаря своему оптимизму. Вы спокойно воспримите известие о сокращении оклада и продолжите исправно выполнять служебный долг. Дома вы проигнорируете все разногласия с родными и будете ждать, что конфликт сам собой разрешится.
"
4.12.2016,Овен,"
В целомдля Овнов пройдёт без особых происшествий. Не раз в течение дня вы будете ловить себя на мысли о том, что в последнее время Судьба стала баловать вас всевозможными приятными презентами (сегодняшнее знакомство с симпатичной особой пополнит их список).
"
5.12.2016,Овен,"
В отсутствие тревог и суеты Овны сегодня вплотную займутся своим внешним видом. Для начала вы решите привести в порядок свой гардероб, который явно перестал соответствовать промозглой погоде.
"
6.12.2016,Овен,"
Овныбудут очень зависимы от мнения окружающих. Если кто-то из родных скажет, что вам пора похудеть (сменить причёску, обновить гардероб, задуматься о покупке новой машины), вы без промедлений поспешите воспользоваться этим советом.
"
7.12.2016,Овен,"
Овны весь сегодняшний день проведут в виртуальном пространстве. Когда родным надоест ваше отсутствие рядом, вы услышите о себе много нелестных слов, а затем поспешите вернуться в реальность.
"
8.12.2016,Овен,"
Овны в этот понедельник не получат ни минуты отдыха. На вас навалится сразу огромное множество дел, выполнить которые вам придётся незамедлительно. Лишь изредка вы будете отвлекаться на крошечный перерыв, чтобы выпить кофе и вновь приступить к работе.
"
9.12.2016,Овен,"
Овнам сегодня удастся насладиться взаимопониманием с близкими. Для этого вам будет достаточно пары тёплых слов, услышанных от друзей, похвалы от начальства и признания в любви, полученного от своей второй половинки.
"
10.06.2013,Овен,"
Овнам следует проявить оригинальность и выдержку. Не торопите событий, особенно, если дело касается интересующего вас человека. Продуте наперед характер сегодняшней встречи, или, если она по каким-то причинам не состоится, способ наиболее дипломатично отложить ее на потом.
"
11.06.2013,Овен,"
Овны заключены в круг финансовых и хозяйственных забот. Вы мечтаете выбраться на природу и вдохнуть свежего воздуха свободы, тем не менее, все же  придется сделать шаг навстречу ограничивающим вас обстоятельствам, и завершить начатые мероприятия. После этого уже можно планировать отпуск.
"
12.06.2013,Овен,"
Овны ведут двойную игру. Опасные авантюры могут оказаться удачными, но совесть будет стоять на страже всякий раз, когда вы проявляете неискренность. Цель не всегда оправдывает средства, поэтому воздержитесь от явно противоречащих нормам способов обретения желаемого.
"
13.06.2013,Овен,"
У Овнов активное развитие во взаимоотношениях с противоположным полом. Но, как это обычно бывает, на работе данное обстоятельство складывается не лучшим образом. Впрочем, жизнь состоит не только из работы, хоть об этом и мечтают работодатели.
"
14.06.2013,Овен,"
Овнам рекомендуется воздержаться от шуток. Они могут не только поставить вас в неудобное положение, но и обнажить глубоко скрываемые вами свойства натуры.
"
15.06.2013,Овен,"
Овны ощутят дух соперничества со своей второй половины. Попытки доказать свою самостоятельность и перехватить инициативу, могу привести к отторжению, потере доверия, к снижению качества взаимоотношений.
"
16.06.2013,Овен,"
Овнам предстоит пройти через полосу мелких неудач. Не исключена поломка автомобиля. Остерегайтесь неожиданностей - есть риск опоздания на важную встречу.
"
17.06.2013,Овен,"
Овнов ждет продвижение по карьерной лестнице, для учащихся станут доступны новые уровни знаний, измениться к лучшему отношение преподавателей. Наконец, тех, кто привык полагаться на судьбу, она щедро вознаградит приятными неожиданностями. 
"
18.06.2013,Овен,"
Овны продолжают давно начатое дело. Что касается ваших планов, то их реализацию придется отложить на более подходящее время. Упорный труд не даст скорых результатов. Возникшее раздражение можно будет снять, занявшись делом, в котором необходима развитая мелкая моторика рук.
"
