28.06.2013;Весы;"
Весы пребывают в абстрактном состоянии мышления. Вполне уместным может оказаться интеллектуальный спор. Не ошибитесь в выборе собеседника, не очень проницательный человек может принять ваше стремление к умственным упражнениям как насмешку, или как упрямство.
";;;;;;;;;;;
28.06.2013;Скорпион;"
Небольшие финансовые проблемы у Скорпионов. Текущее состояние временно, но может причинить немалые неудобства. Придется обойтись без некоторых привычных затрат, опять-таки, отличный шанс, чтобы понять, что любое благо относительно.
";;;;;;;;;;;
28.06.2013;Стрелец;"
Стрельцы ищут новые перспективы по службе. Вам могут достаться неплохие предложения, если поискать, как следует там, где это будет целесообразно, учитывая ваши деловые качества.
";;;;;;;;;;;
28.06.2013;Козерог;"
Козероги могут проявить интерес к экстремальным видам деятельности, отраслям знаний, или умений, связанных с опасностью. Вас может внезапно заинтересовать оружие, виды самообороны, техники выживания в сложных условиях. Если интерес окажется стойким, то нет никаких причин, чтобы препятствовать своим увлечениям.
";;;;;;;;;;;
28.06.2013;Водолей;"
Водолеи придут к выводу, что все материальное достигается путем воздействия мысли, энергии, настроения. Если вы углубитесь в подобные размышления, то это может сказаться в дальнейшем на вашей повседневной действительности.
";;;;;;;;;;;
28.06.2013;Рыбы;"
Рыбам представится возможность потренировать фантазию, помечтать. Не лишним будет поделиться с кем-нибудь - собеседник наверняка поразится вашей изобретательности.
";;;;;;;;;;;
29.06.2013;Овен;"
Для Овнов пришло время отвлечься от городской суеты. Даже если не получится выбраться на природу, можно прогуляться, или погрузиться в размышления.
";;;;;;;;;;;
29.06.2013;Телец;"
Тельцам может показаться, что они на пороге важного открытия. Это коснется, в первую очередь, личной жизни. Не торопитесь отступать от своих правил - есть вероятность потерпеть поражение на чужом поле.
";;;;;;;;;;;
29.06.2013;Близнецы;"
Близнецам подвернется шанс неплохо заработать. Если вы заняты в транспортном бизнесе - возможности наиболее высоки. В общем, вам улыбнется удача там, где требуется перемещение и сноровка.
";;;;;;;;;;;
29.06.2013;Рак;"
Раки увидят разницу между тем, как они живут, и тем, как они хотели бы жить. Это важный момент! Иногда, поддаваясь ежедневной суете и необходимости, трудно бывает вспомнить то, чего хочется на самом деле.
";;;;;;;;;;;
29.06.2013;Лев;"
Львам пора остановиться в рвении к вершинам общественного олимпа. Как не высоки ставки, иногда лучше подождать более подходящего момента для того, чтобы поставить на карту все.
";;;;;;;;;;;
29.06.2013;Дева;"
Девы окажутся в сложной ситуации. По независящим от вас обстоятельствам, вы окажитесь заложниками чьих-то действий. Это притом, что вашего решения будет ждать третья сторона. Попытайтесь достойнее выполнить все, что от вас требуется, и подробно объяснить причины возникших осложнений.
";;;;;;;;;;;
29.06.2013;Весы;"
Весам предстоит пройти курс обучения. Возможно, это будет профессиональная переподготовка. Впрочем, не исключен жизненный урок в какой-либо незначительной ситуации.
";;;;;;;;;;;
29.06.2013;Скорпион;"
Скорпионам придется бороться с одиночеством. Вы можете перепробовать несколько занятий, но ни одно из них не принесет должного успокоения. Словом, остается только работать.
";;;;;;;;;;;
29.06.2013;Стрелец;"
У Стрельцов станет знаковым днем. В чем-то могут проявиться черты проблем, интересующих вас больше всего. Если правильно трактовать посылы судьбы, то появится возможность разрешить многие текущие вопросы, получить новые знания о себе.
";;;;;;;;;;;
29.06.2013;Козерог;"
Для Козерогов могут оказаться успешными поиски новых источников заработка, в том числе другой работы. Хорошо обдумайте все варианты, есть ли смысл менять шило на мыло? Если перспектива действительно есть, то и поступить следует соответственно.
";;;;;;;;;;;
29.06.2013;Водолей;"
подходящий день для того, чтобы заняться внешним видом. Конечно, он может быть и так близок к совершенству, но раз уж оно не достижимо, можно неплохо потренировать художественный вкус и чувство стиля.
";;;;;;;;;;;
29.06.2013;Рыбы;"
Рыбы посетят знакомое место. Это может вызвать ощущение ностальгии. Стоит помнить, что воспоминания кажутся лучше, чем все было на самом деле, тем не менее, память существует для того, чтобы принимать новые решения исходя из опыта ошибок прошлого.
";;;;;;;;;;;
30.06.2013;Овен;"
Овны давно нацелены на улучшения качества жизни. На определенном этапе вы поймете, что затрачивая огромные усилия, вы освобождаете себе время в будущем. Первые десять лет вы работаете на свое имя, а потом имя работает на вас.
";;;;;;;;;;;
30.06.2013;Телец;"
Тельцам предстоит провести ряд общественных мероприятий. Высокая коммуникабельность, приветливость, бескомпромиссная работоспособность помогут достичь желаемого результата. Кроме того, появится отличная возможность завести полезные знакомства.
";;;;;;;;;;;
30.06.2013;Близнецы;"
Близнецы находятся в неопределенном состоянии. С одной стороны, вы вовлечены в игру с хорошими призами, от которой сложно отказаться, с другой - на это уходит намного больше времени, чем вы предполагали. Не стоит расстраиваться, отступать все равно поздно, а на горизонте хорошая выручка…
";;;;;;;;;;;
30.06.2013;Рак;"
К Ракам придут гости. Причем вы узнаете об этом в самый последний момент. Во избежание недоразумений можно информировать вновь прибывших, например, табличкой на двери о том, чего и сколько требуется для того, чтобы пересечь ваш порог.
";;;;;;;;;;;
30.06.2013;Лев;"
Львы могут согласиться на просьбу, поняв, что ввязались в совершенно безнадежное мероприятие. Однако со свойственным вам оптимизмом, даже подобное недоразумение можно превратить в особый случай.
";;;;;;;;;;;
30.06.2013;Дева;"
Дев порадуют близкие. Вам окажут заслуженное почтение. Все ваши успехи в долгом и упорном труде по улучшению взаимоотношений в семейном кругу, получат должную отдачу.
";;;;;;;;;;;
30.06.2013;Весы;"
 Сегодняшний деньдля Весов день перемен. Это может коснуться внешнего вида, перемены доминирующих контактов, условий заработка средств к существованию. Также можно изменить дизайн интерьера или чехлы на кресла в автомобиле.
";;;;;;;;;;;
30.06.2013;Скорпион;"
Скорпионам придется заняться мелочами, требующими постоянного контроля. Это может быть связано, как со службой, так и с домашним хозяйством. Не исключены закупки крупными партиями.
";;;;;;;;;;;
30.06.2013;Стрелец;"
Стрельцы проявят себя в свете новых событий с особой, неожиданной стороны. Впрочем, непредсказуемость далеко не последняя ваша черта. Удивлять друзей вам не впервой, главное, чтобы это удивление не высказывали вам впоследствии в разговорах наедине.
";;;;;;;;;;;
30.06.2013;Козерог;"
Для Козерогов приоритетными станут вопросы воспитания. Здесь следует проявить лояльность - авторитарный режим еще не давал никаких положительных результатов, кроме «культа личности».
";;;;;;;;;;;
30.06.2013;Водолей;"
У Водолеев намечаются перспективы благоприятных изменений в личной жизни. Не будьте слишком требовательны к партнеру, не навязывайте ему своих идей независимости - все придет по мере общения.
";;;;;;;;;;;
30.06.2013;Рыбы;"
Рыбам предстоит исполнять желания. Пусть это небольшие поручения, в том числе и от начальства, главное то, как к этому относиться. Принимайте любую просьбу, как возможность проявить свои истинно человеческие качества.
";;;;;;;;;;;
10.07.2013;Овен;"
Сегодняшний день ещё раз продемонстрирует все самые сильные стороны Овнов. Вы сможете проявиться и как прекрасный организатор, и как исполнительный сотрудник, и как личность, имеющая нестандартный подход к делам. А вечером этого дня все домашние будут аплодировать стоя, с гордостью выслушивая рассказ о ваших успехах на профессиональной стезе.
";;;;;;;;;;;
10.07.2013;Телец;"
Гороскоп на сегодня оставляет Тельцам блестящий шанс восстановить утраченные связи с некогда близкими людьми. Сегодня может случиться неожиданное событие - на ваш мобильный поступит звонок от старого приятеля. Или вы лицом к лицу столкнётесь с человеком, который некоторое время назад занимал огромное место в вашей душе.
";;;;;;;;;;;
10.07.2013;Близнецы;"
Близнецам в этот день требуется полностью нейтрализовать свою агрессию и негатив, которые будут спровоцированы сложностями в делах. Ваш босс сегодня попросит большего, нежели вы способны проявить на профессиональной стезе. И лишь ваше личное обаяние и харизма перевернут ситуацию в противоположную сторону, заставив начальство ещё раз воскликнуть - какой же вы удивительный человек!
";;;;;;;;;;;
10.07.2013;Рак;"
У Раков возникнут непредвиденные разногласия со старшими членами семьи. Да, к родителям следует относиться с особым почтением. Да, их нужно любить и ценить каждый совет. Но сегодня вы не сможете больше сдерживаться и даже вспылите, когда родители в очередной раз будут вас необоснованно обвинять.
";;;;;;;;;;;
10.07.2013;Лев;"
Гороскоп на сегодня предупреждает Львов о том, что вам крайне необходимо пересмотреть своё мнение относительно происходящего вокруг! Почему вы упорно вините в своих проблемах окружающих? Зачем вы выплёскиваете негатив и агрессию на тех, кто искренне хочет вам помочь? Если вы разберётесь в себе и что-то измените, то позитивные перемены не заставят себя долго ждать.
";;;;;;;;;;;
10.07.2013;Дева;"
Девы сегодня полны сил и активности. Но вот вопрос - куда же их применить? Вы можете пойти проверенным путём и заглянуть, к примеру, в торговый центр, прогуляться, развеяться и, конечно, заметно опустошить свой кошелёк. Но есть способы и подешевле! Как вариант - попробовать новый вид спорта или просто прогуляться на пляж.
";;;;;;;;;;;
10.07.2013;Весы;"
Здоровью и внутреннему спокойствию Весов сегодня ничто не угрожает. Однако, проблемы для вас возникнут с неожиданной стороны. Вторая половинка по неведомой причине усомнится в вашей искренности, и вам весь вечер придётся её долго и упорно в этом переубеждать.
";;;;;;;;;;;
10.07.2013;Скорпион;"
Крупные переменыиюля коснутся личной жизни Скорпионов. Настало время признаться себе наедине, что человек, которого вы всячески пытаетесь удержать с собой рядом, от этого только страдает. Подумайте, а быть может стоит смириться и его отпустить?
";;;;;;;;;;;
10.07.2013;Стрелец;"
Сегодня Стрельцам предстоит выложиться по полной в нелюбимых и обременительных делах. Коллеги по работе постараются сделать всё, дабы взвалить на вас собственные полномочия. А вы... Ну а вы в очередной раз не сможете им отказать!
";;;;;;;;;;;
10.07.2013;Козерог;"
Козероги позволят себе заметно потратиться. Причём не на кого-то, а только лишь на себя! СПА-салон, визит к косметологу, новая стильная причёска помогут вам в полной мере насладиться неожиданным выходным. Но все ваши сегодняшние расходы вполне оправданы, ведь вы хорошо поработали, а значит имеете полное право побаловать себя.
";;;;;;;;;;;
10.07.2013;Водолей;"
Водолеи проведут этот день в противоречивой атмосфере. С одной стороны казалось бы ситуация на работе к вам благоволит. Но почему же тогда вы не испытываете особого восторга по этому поводу? Чтобы понять причину, настораживающую вас, следует взять небольшой тайм-аут и внимательно разобраться в себе.
";;;;;;;;;;;
10.07.2013;Рыбы;"
Споры, споры, бесконечные споры будут омрачать Рыбам весь этот день! Вы по непонятным причинам сегодня буквально притягиваете к себе неприятности и конфликты. Ну что ж, этот день вам необходимо как можно спокойнее пережить...
";;;;;;;;;;;
11.07.2013;Овен;"
Утро сегодняшнего дня сильно разочарует Овнов. Вы с сожалением поймёте, что накопленные усталость и стресс дали знать о себе в весьма неподходящий момент. Однако, благодаря силе воли и внутреннему упорству вы сможете быстро восстановиться и уже к середине дня окажетесь ""на коне"".
";;;;;;;;;;;
11.07.2013;Телец;"
Тельцы в этот день окажутся один на один перед фактом - в вашей жизни нужно срочно что-то менять! Работа и дела стали отнимать у вас слишком много энергии. Тогда как вы практически бездействуете в личных отношениях. Если вы и впредь будете ставить карьеру превыше семьи, не удивляйтесь, что близкие начнут очень громко роптать!
";;;;;;;;;;;
11.07.2013;Близнецы;"
Близнецам сегодня следует избегать всего, что касается финансовых дел. День совершенно не подходит ни для начала новых проектов, ни для инвестирования средств в малознакомые предприятия, ни для какого-либо рода финансовых авантюр. 
";;;;;;;;;;;
11.07.2013;Рак;"
Раки будут излучать радость, доброжелательность ко всем окружающим и сплошной позитив. Не бойтесь перестараться в своих искренних порывах сделать приятное тем, кто вам действительно дорог. А лучше всего проведите день дома, уделив семье максимум внимания и душевных сил.
";;;;;;;;;;;
11.07.2013;Лев;"
Львы в этот день должны всячески оберегать внутреннее спокойствие и ни в коем случае не позволять себе идти на поводу временных порывов и всплесков чувств. Не исключено, что сегодня вы ""наломаете дров"" в общении с коллегами и деловыми партнёрами. Будьте предельно внимательно - прежде всё основательно взвесьте, а уже затем давайте окончательный ответ.
";;;;;;;;;;;
11.07.2013;Дева;"
Девам предстоит вплотную заняться собственным здоровьем. Вы чувствуете, что сильно устали, потому что долгое время работали на износ. Стресс, недосыпание, хроническая усталость сделали вас раздражительней и нетерпимей по отношению к окружающим. Если вы не хотите пополнить ряды пациентов психиатрических клиник, дайте себе заслуженное право на отдых, а дела могут и подождать.
";;;;;;;;;;;
11.07.2013;Весы;"
Гороскоп на сегодня обещает Весам, что вы получите заметное преимущество перед множеством сослуживцев и коллег. Начальству нравится ваш деловой подход. Вас считают ценным сотрудником. Так почему же вы боитесь подойти к руководству с обоснованной просьбой о прибавке к зарплате? Дерзайте! Сегодняшний день подходит для этого лучше всего.
";;;;;;;;;;;
11.07.2013;Скорпион;"
Не хвастаться и не хвалиться - вот главные правила для Скорпионов на этот день. Да, вы имеете полное право гордиться своими многочисленными успехами. Но, примите как должное, среди вашего окружения есть и те люди, кто вместо радости за вас испытывает лишь чёрную зависть. Так зачем ещё больше провоцировать этих людей на негатив?
";;;;;;;;;;;
11.07.2013;Стрелец;"
Стрельцам будет не лишним нанести визит к квалифицированному психологу. Только специалист способен сейчас дать вам верный совет. Вы настолько запутались в собственных желаниях и предпочтениях, что вряд ли справитесь самостоятельно с многочисленными проблемами. Если вы отвергаете профессиональную психологическую помощь, то откровенный разговор с близким приятелем уж точно вам никак не навредит.
";;;;;;;;;;;
11.07.2013;Козерог;"
Козероги сегодня наконец-то закончат выполнять сложнейшее задание, которое отняло массу времени и сил. Вы, безусловно, испытаете чувство невероятного облегчения, но... Но расслабляться вам пока ещё рано! Нет никакой гарантии, что начальство в неизменном виде примет выполненный вами проект.
";;;;;;;;;;;
11.07.2013;Водолей;"
Водолеи в этот день примерят на себя любимую маску всезнаек и мудрецов. Вам льстит, когда окружающие выбирают именно вас в качестве главного советника в сложных вопросах. Однако, не забывайте, что к вам обратились прежде всего за реальной помощью и советом, а не для того, чтобы просто польстить!
";;;;;;;;;;;
11.07.2013;Рыбы;"
Для Рыб день пройдёт в непринуждённой атмосфере человеческого добра и теплоты. Вы настоящие везунчики, ведь вас окружают действительно близкие люди, с которыми можно как отлично отдохнуть и расслабиться, так почувствовать себя словно за каменной стеной.
";;;;;;;;;;;
12.07.2013;Овен;"
Сегодняшний день для Овнов станет не самым приятным и простым. Не исключены многочисленные трудности на работе. Существенно подпортив настроение днём, вам будет достаточно сложно сохранять спокойствие в общении с домашними. Однако, сегодня вам стоит сдержать раздражение в себе, так как этот настрой способен серьёзно испортить атмосферу внутри семьи.
";;;;;;;;;;;
12.07.2013;Телец;"
Тельцы уже ранним утром будут пребывать в приподнятом расположении духа. Скоро выходные, а значит уже сейчас можно помечтать о предстоящем отдыхе и веселье. Погружаясь в столь радостные мечты, не забудьте про свои прямые обязанности. Если вы не завершите порученное задание в срок, это может серьёзно испортить вам планы на отдых.
";;;;;;;;;;;
12.07.2013;Близнецы;"
Гороскоп на сегодня предсказывает Близнецам тесное общение с родными. Не исключено, что после полудня к вам нежданно пожалуют старшие члены семьи, которые помимо подарков предоставят вам накопившиеся претензии. Исход этого дня зависит лишь от вашего собственного желания и готовности идти на компромисс. Если вы не хотите испортить свою репутацию в глазах близких членов семьи, заранее настройтесь сохранять ""спокойствие и только спокойствие""!
";;;;;;;;;;;
12.07.2013;Рак;"
Этот день мог бы принести Ракам сплошной позитив, если бы не накопившиеся в избытке домашние обязанности. Спокойно и ровно закончив все профессиональные дела, ближе к вечеру вы окажетесь перед фактом - ваш дом катастрофически нуждается в уборке! Однако, внушив себе верный эмоциональный настрой, вы быстро и без труда сможете навести порядок.
";;;;;;;;;;;
12.07.2013;Лев;"
 Львы захотят в себе резко что-то изменить. Причём, эти перемены прежде всего коснутся внешности, стиля и имиджа. На скорую руку доделав работу, вы поспешите в салон. Не удивляйтесь, если сегодня вы неожиданно для себя решитесь кардинальным образом преобразиться!
";;;;;;;;;;;
12.07.2013;Дева;"
Девы в этот день не будут иметь никакого рабочего настроя. Вообще. Пребывание на работе сегодня вас станет так сильно тяготить, что даже начальство, заметив ваше настроение, проникнется к вам сочувствием. А может быть, если вы до сей поры находились на хорошем счету у руководства, вам даже позволят покинуть работу раньше положенного срока...
";;;;;;;;;;;
12.07.2013;Весы;"
Весы проведут этот день в не самой радостной атмосфере. Близкие, составив без вашего участия планы на выходные дни, будут требовать от вас безропотного исполнения. Но программа, которая вам предстоит, вас абсолютно не устраивает! Однако, попытки настоять на своём с вашей стороны столкнуться с непониманием, грозящим перерасти в истерику.
";;;;;;;;;;;
12.07.2013;Скорпион;"
Гороскоп на сегодня призывает Скорпионов научиться внимать словам окружающих. В равной степени сложно в общении с вами и коллегам, которые тщетно пытаются донести до вас свою мысль, и вашим домочадцам. Уясните главное - умение слушать и при необходимости идти на компромисс является нормой в человеческом общении!
";;;;;;;;;;;
12.07.2013;Стрелец;"
Стрельцы имеют сегодня все шансы близко сойтись с ""нужными"" людьми, от которых во многом зависит дальнейшее профессиональное будущее. Но при этом не стоит открыто льстить, заискивать и ""заглядывать в рот"" тем, кто обещает составить вам протекцию. Доброжелательность и здоровая уверенность в себе - вот ваши главные козыри на сегодня.
";;;;;;;;;;;
12.07.2013;Козерог;"
Козерогам в этот день пора наконец подумать и о себе. Отложите в сторонку все незаконченные дела. Откажите, если сегодня кто-то попросит вас о безотлагательной помощи. Вы и так трудились слишком старательно, успевая при этом помогать всем вокруг. Но сегодня приоритеты стоит расставить в диаметрально противоположную сторону. Вы и ваша личная жизнь - вот ваш главный план на сегодня.
";;;;;;;;;;;
12.07.2013;Водолей;"
Водолеи встретят день в атмосфере домашнего тепла и уюта. Любого рода размолвки с дорогими вам людьми сегодня полностью исключены. А это значит, что сразу после работы вы можете с радостью и не скрываемым удовольствием погрузиться в общении с близкими и семьёй.
";;;;;;;;;;;
12.07.2013;Рыбы;"
Если сегодня Рыбы не смогут надлежащим образом скоординировать свой бюджет, то финансовые трудности не заставят себя долго ждать и обрушатся на вас словно снежная лавина. Как бы ни был велик в этот день соблазн позволить себе потратить чуть-чуть больше, чем вы планировали, всячески пытайтесь устоять. Поверьте, вы же сами ещё не раз скажите за это ""спасибо""!
";;;;;;;;;;;
13.07.2013;Овен;"
Гороскоп на сегодня предвещает Овнам множество непредвиденных трат, которые вы сделаете ради своего любимого семейства. Если некоторое время назад в ваш адрес стали поступать громкие жалобы в отсутствии внимания и интереса, то сегодня вы имеете все шансы изменить мнение о себе. Всё, что для этого нужно - небольшой, но приятный подарок.
";;;;;;;;;;;
13.07.2013;Телец;"
Тельцам сегодня предстоит мучительно разбираться в себе и собственных чувствах. По непонятным причинам во всех проблемах в отношениях вы вините только себя. Да, вы правы, доля вашей вины в этом всё-таки есть... Но куда правильней, чем себя истязать, вызвать любимого человека на откровенный разговор и выяснить наконец все причины непониманий и разногласий.
";;;;;;;;;;;
13.07.2013;Близнецы;"
Дом, семья, родные и друзья - вот небольшой план-проект для Близнецов на сегодня. Близкие будут просто восхищены вашим умением тонко чувствовать их настроения. Одним словом, в полной мере наслаждайтесь общением с дорогими вам людьми, купайтесь в лучах их любви и взаимопонимания.
";;;;;;;;;;;
13.07.2013;Рак;"
 Ракам по возможности лучше всего провести в полном одиночестве. Вы сегодня не самый приятный собеседник для окружающих людей. И всё потому, что вы полностью ушли в собственные размышления о жизни. Подобные периоды могут возникнуть практически у всех - это нормально! И не стоит по этому поводу особенно переживать. В конце концов, хорошая книга тоже замечательный собеседник.
";;;;;;;;;;;
13.07.2013;Лев;"
Для Львов собственное здоровье должно сегодня выйти на первый план. Забудьте на время все свои многочисленные дела и обязанности. Признайтесь, когда вы последний раз позволяли себе полноценно отдыхать? Самое время вспомнить, какую радость и расслабление дарит незапланированный отдых!
";;;;;;;;;;;
13.07.2013;Дева;"
Девы в этот день будут вынуждены признаться наедине с собой, что именно вы виновны в большинстве разногласий с близкими! Ваши дерзкий характер и необузданный темперамент порой играют с вами злую шутку. Выяснив, что вы и есть источник проблем, не бойтесь сделать первый шаг к примирению.
";;;;;;;;;;;
13.07.2013;Весы;"
Домашние будут видеть только спину Весов, спешащих на общественные работы. Вы, безусловно, умеете ладить с людьми и способны отлажено организовать любой коллектив. Но не это же в жизни главное! Остановитесь на миг и подумайте о тех, чьими интересами вы постоянно жертвуете ради самореализации и общественного признания...
";;;;;;;;;;;
13.07.2013;Скорпион;"
Сегодня Скорпионы с самого раннего утра окажутся связанными многочисленными обязанностями по хозяйству. У вас даже внезапно возникнет мысль, что домашние только и ждали удобного часа, чтобы отправить вас на ""отработку"". Однако, имейте силы признать, что помимо работы у вас есть и целый ворох домашних дел, отлынивать от которых вы просто не имеете права!
";;;;;;;;;;;
13.07.2013;Стрелец;"
Сегодняшний день для Стрельцов характеризуется большой опасностью для передвижения на транспорте. Если есть возможность, лучше избегать любого рода поездок и провести время в домашних стенах. Но это не значит, что вам придётся скучать. В конце концов никто не может вам запретить выйти на пешую прогулку.
";;;;;;;;;;;
13.07.2013;Козерог;"
У Козерогов сегодня удачное время для крупных перемен в привычной жизни. Если вы давно хотели что-то радикально изменить, сегодня составьте чёткий план, разберитесь в себе, наметьте дельнейшие приоритеты. А затем, ещё раз всё основательно взвесив и обдумав каждый свой шаг, переходите к активным действиям.
";;;;;;;;;;;
13.07.2013;Водолей;"
 готовит Водолеям увлекательную встречу с неординарными людьми, которые в последствии могут стать вашими близкими приятелями. Обратите внимание, что встреча с интересными людьми обещает состояться в каком-то неожиданном месте...
";;;;;;;;;;;
13.07.2013;Рыбы;"
Финансовые трудности вновь омрачат Рыбам привычное существование. Высок риск, что денег вам может не хватить до конца этого месяца. Как же быть? Экономить, тратить с умом, отказаться от дорогостоящих привычек. В конце концов вместо ужина в ресторане порой можно ограничиться вкусным ужином дома!
";;;;;;;;;;;
14.07.2013;Овен;"
Овны, едва проснувшись, захотят на время оказаться в одиночестве на каком-нибудь Богом забытом необитаемом острове. Но это только мечты, а реальность... А реальность, увы, неизбежна! Рядом с вами есть близкие и семья, то есть те, кто нуждается в вас даже когда вы страстно мечтаете побыть в одиночестве.
";;;;;;;;;;;
14.07.2013;Телец;"
Сегодня намечается весьма неплохой денёк для Тельцов. Если вы накануне не получили предложение пропустить стаканчик-другой в приятной компании, то не сомневайтесь, это предложение вы получите уже с утра. Первую половину дня можно посвятить семье. Тогда вечером вы получите полное право расслабиться.
";;;;;;;;;;;
14.07.2013;Близнецы;"
Гороскоп на сегодня советует Близнецам позволить себе быть расслабленными и легкомысленными. Вокруг вас близкие люди и друзья, перед которыми нет никакого смысла примерять на себя маску рассудительного и серьёзного человека.
";;;;;;;;;;;
14.07.2013;Рак;"
Этот день принесёт Ракам массу приятных впечатлений от общения в тесном кругу друзей. Но некоторую долю негатива сегодня может добавить ваша вторая половинка. Если в компании вы позволите себе слишком много внимания уделять некой особе противоположного пола, любимый человек уже вечером будет настойчиво требовать от вас объяснений.
";;;;;;;;;;;
14.07.2013;Лев;"
Львам не следует злоупотреблять фаст-фудом и стоит всячески избегать незнакомых блюд экзотической кухни. Желудок - вот ваше слабое место на сегодняшний день. Внимательно оценивайте все продукты питания, прежде чем они поступят в ваш пищевод. Если же вы пренебрежёте этим советом, вечером расстройство пищеварения существенно подпортит вам планы!
";;;;;;;;;;;
